evid,Time,Latitude,Longitude,Depth,Magnitude
1933,2024-02-08 21:26:07.550000,44.5917,10.3483,8.1,2.4
1934,2024-02-08 21:30:48.200000,44.6237,10.2048,16.6,3.3
1935,2024-02-08 21:47:46.430000,44.6363,10.1712,18.6,2.4
1936,2024-02-08 21:53:23.750000,44.6398,10.1865,18.3,3.1
1937,2024-02-08 22:01:35.670000,44.6313,10.2043,18.8,2.3
1938,2024-02-08 22:14:12.170000,44.6253,10.2002,19,2.4
1939,2024-02-08 22:40:35.420000,44.6195,10.2032,18.4,2.4
1940,2024-02-08 22:43:42.340000,44.6272,10.1945,17.7,2.8
1941,2024-02-08 23:31:58.600000,44.6368,10.2148,19.5,3.4
1942,2024-02-09 00:12:57.970000,44.624,10.1982,11,2.7
1943,2024-02-09 00:40:34.140000,44.6368,10.1892,20.4,2.4
1944,2024-02-09 00:50:06.970000,44.6308,10.2105,21.6,2.4
1945,2024-02-09 01:00:44.250000,44.6327,10.1777,17.3,2.9
1946,2024-02-09 01:02:04.250000,44.6103,10.2323,10.2,2.8
1947,2024-02-09 01:04:04.080000,44.6018,10.2272,14.6,2.7
1948,2024-02-09 01:24:27.310000,44.6313,10.2078,19.2,2.4
1949,2024-02-09 02:14:15.450000,44.6267,10.1958,9.3,2.7
1950,2024-02-09 02:23:06.700000,44.6277,10.221,19.1,2.4
1951,2024-02-09 02:55:09.250000,44.6318,10.2003,20.8,3.4
1952,2024-02-09 03:03:33.830000,44.6233,10.1777,19.6,3.2
1953,2024-02-09 03:18:29.080000,44.6403,10.1922,20,2.7
1954,2024-02-09 03:31:00.560000,44.6493,10.1257,19.6,2.2
1955,2024-02-09 03:38:23.300000,44.6367,10.1763,20.5,2.6
1956,2024-02-09 04:08:02.090000,44.627,10.2017,20.8,2.4
1957,2024-02-09 04:10:29.000590,44.633499,10.184667,20.74,2.1
1958,2024-02-09 04:51:16.190000,44.6475,10.2148,18.3,2.3
1959,2024-02-09 04:53:13.220000,44.6433,10.235,20,2.5
1960,2024-02-09 04:56:33.730000,44.6457,10.1767,18.7,2.3
1961,2024-02-09 06:56:27.000000,44.6822,10.1355,28.2,2.9
1962,2024-02-09 07:09:29.090000,44.6427,10.1953,19,2.5
1963,2024-02-09 07:13:22.010000,44.654,10.1317,20.6,2.8
1964,2024-02-09 07:21:18.460000,44.6215,10.1633,22.1,2.6
1965,2024-02-09 07:59:51.890000,44.6542,10.1553,20.2,2.9
1966,2024-02-09 08:14:33.570000,44.6575,10.1743,17.8,2.1
1967,2024-02-09 09:02:11.180000,44.6575,10.153,19.6,2.4
1968,2024-02-09 09:35:39.800000,44.6662,10.1482,20.1,2.1
1969,2024-02-09 11:50:58.390000,44.6513,10.1695,20.4,2.3
1970,2024-02-09 11:59:59.870000,44.6298,10.1918,22.1,3
1971,2024-02-09 12:06:21.620000,44.6348,10.2072,18.9,4.2
1972,2024-02-09 12:29:49.040000,44.6403,10.0008,6.6,2.4
1973,2024-02-09 12:44:16.610000,44.6662,10.0368,18.2,2.7
1974,2024-02-09 13:19:25.350000,44.6545,10.1595,20.5,2.2
1975,2024-02-09 14:02:11.660000,44.6645,10.1395,10.8,2.4
1976,2024-02-09 15:08:30.120000,44.6308,10.244,21.1,2.8
1977,2024-02-09 15:33:59.460000,44.6678,10.1647,20.6,2.5
1978,2024-02-09 16:36:57.720000,44.6438,10.1858,20,2.8
1979,2024-02-09 16:37:24.840000,44.6355,10.2233,18.4,3.1
1980,2024-02-09 16:38:06.710000,44.628,10.2147,17.7,3.7
1981,2024-02-09 17:00:41.040000,44.6275,10.228,10.9,2.5
1982,2024-02-09 19:56:55.860000,44.6233,10.2037,11,2.5
1983,2024-02-09 20:25:32.070000,44.6387,10.1843,17.8,3.1
1984,2024-02-09 20:32:38.540000,44.7182,10.1372,26.2,2.3
1985,2024-02-09 21:28:36.250000,44.6512,10.1845,10.6,2.6
1986,2024-02-09 22:21:32.700000,44.6277,10.1915,19.7,2.5
1987,2024-02-09 22:22:18.540000,44.6258,10.2138,19.1,2.5
1988,2024-02-10 01:05:16.770000,44.6532,10.2133,15.4,2.4
1989,2024-02-10 01:06:20.820000,44.6458,10.2083,16.3,2.4
1990,2024-02-10 02:44:13.430000,44.6347,10.2148,21.7,2.4
1991,2024-02-10 02:53:25.830000,44.6607,10.1492,19.9,2.4
1992,2024-02-10 02:55:35.620000,44.6202,10.2168,21.3,2.2
1993,2024-02-10 04:42:47.860000,44.6463,10.2272,20.1,2.2
1994,2024-02-10 07:24:15.190000,44.6147,10.2223,21.1,2.3
1995,2024-02-10 08:39:56.040000,44.6552,10.1625,19.2,2.4
1996,2024-02-10 09:26:59.620000,44.6503,10.2067,17.9,3.5
1997,2024-02-10 10:20:39.020000,44.6368,10.2292,17.9,2.3
1998,2024-02-10 13:43:49.730000,44.6627,10.1957,18.3,2.5
1999,2024-02-10 19:56:54.450000,44.637,10.1912,21,2.5
2000,2024-02-11 02:32:10.660000,44.6287,10.243,22.1,2.4
2001,2024-02-11 02:52:38.220000,44.6363,10.2268,20.5,2.4
2002,2024-02-11 12:27:52.510000,44.6793,10.1563,19.8,2.4
2003,2024-02-11 15:02:34.510000,44.6707,10.1913,18.7,2.4
2004,2024-02-11 20:18:12.260000,44.6553,10.198,19.2,2.4
2005,2024-02-11 20:50:09.230000,44.8687,10.541,28.4,2.8
2006,2024-02-12 00:41:30.820000,44.6688,10.1898,17.9,2.1
2007,2024-02-12 01:32:45.670000,44.6505,10.182,20,2.2
2008,2024-02-12 01:40:06.660000,44.6622,10.1628,19.3,2.6
2009,2024-02-12 05:38:20.140000,44.6615,10.1758,20.2,2
2010,2024-02-12 13:40:03.640000,44.6418,10.2488,17.6,2.2
2011,2024-02-13 06:36:00.970000,44.6412,10.1995,10.9,2.5
2012,2024-02-13 10:40:05.580000,44.6452,10.1703,17.5,2.4
2013,2024-02-14 14:50:35.100000,44.6313,10.1997,18.9,3.3
2014,2024-02-14 14:57:49.900000,44.6373,10.2137,18.8,2.6
2015,2024-02-14 19:51:32.790000,44.6427,10.193,10.9,2.3
2016,2024-02-14 20:11:01.890000,44.6273,10.1957,19.6,2.5
2017,2024-02-15 06:07:38.410000,44.6582,10.156,26.6,2.2
2018,2024-02-15 06:50:48.660000,44.6423,10.1917,17.3,2.4
2019,2024-02-15 06:53:07.130000,44.6648,10.1607,21.9,2
2020,2024-02-15 09:22:47.050000,44.6387,10.217,19.3,2.6
2021,2024-02-15 10:38:08.800000,44.633,10.2133,18.2,3.5
2022,2024-02-15 11:00:01.760000,44.6452,10.2112,19.7,3.5
2023,2024-02-15 11:01:36.500000,44.6585,10.1543,21.1,2.7
2024,2024-02-15 11:12:12.580000,44.647,10.1942,23.2,2.1
2025,2024-02-15 11:22:27.950000,44.6438,10.1655,23.9,2
2026,2024-02-15 13:29:55.120000,44.6448,10.1938,20.4,2.1
2027,2024-02-15 13:30:32.660000,44.6408,10.2145,20.1,2.6
2028,2024-02-15 13:31:00.920000,44.6272,10.2407,22.8,2.9
2029,2024-02-15 13:32:24.950000,44.6593,10.2143,26.8,2.6
2030,2024-02-15 17:53:29.370000,44.6297,10.245,21,2.1
2031,2024-02-15 21:24:35.120000,44.6987,10.0707,34.2,2.2
2032,2024-02-16 13:41:32.610000,44.6347,10.2282,21.2,2.4
2033,2024-02-16 15:59:09.000780,44.622501,10.185667,10.56,2.1
2034,2024-02-16 21:29:32.140000,44.6612,10.1728,16.8,2.3
2035,2024-02-17 00:23:28.180000,44.6512,10.1875,18,2.8
2036,2024-02-17 00:35:07.800000,44.6522,10.2147,21.1,2.2
2037,2024-02-17 06:06:41.750000,44.6372,10.2642,22.9,2.8
2038,2024-02-17 06:49:25.070000,44.648,10.2065,20.4,2.3
2039,2024-02-17 08:02:05.410000,44.68,10.1348,24.1,2.1
2040,2024-02-17 10:24:44.900000,44.6717,10.2028,22.9,2.2
2041,2024-02-17 13:16:56.910000,44.9978,11.4097,10.4,2
2042,2024-02-17 15:54:04.600000,44.6687,10.1932,20.1,2.1
2043,2024-02-17 16:03:32.530000,44.6592,10.2048,20.2,2.2
2044,2024-02-17 22:08:59.940000,44.6648,10.2035,23.7,2.1
2045,2024-02-18 05:15:59.130000,44.6447,10.2013,17.4,2.3
2046,2024-02-18 06:20:07.060000,44.6538,10.1972,19.9,2.1
2047,2024-02-18 08:35:28.200000,44.6342,10.2268,20.2,2.5
2048,2024-02-18 20:19:47.560000,44.662,10.1917,21.5,2.1
2049,2024-02-19 18:07:37.950000,44.6337,10.1822,19.5,3
2050,2024-02-19 18:23:30.580000,44.6613,10.1802,20.5,2.4
2051,2024-02-19 18:25:36.640000,44.645,10.1967,21.3,3.2
2052,2024-02-19 18:55:32.080000,44.6603,10.1808,21.2,2.1
2053,2024-02-19 19:03:13.890000,44.6622,10.1787,27.1,2.3
2054,2024-02-19 19:28:49.110000,44.6632,10.1848,21.9,2.7
2055,2024-02-19 19:50:04.280000,44.6493,10.2007,20.1,2.2
2056,2024-02-19 22:05:41.960000,44.6483,10.1852,21.9,2.1
2057,2024-02-20 00:31:52.510000,44.6553,10.187,21,2.2
2058,2024-02-20 01:18:32.540000,44.65,10.2037,18.2,2.4
2059,2024-02-20 05:10:48.700000,44.6647,10.182,19.7,2.4
2060,2024-02-20 05:33:23.200000,44.6472,10.1948,19,2.4
2061,2024-02-20 05:38:54.810000,44.647,10.1597,20,2.3
2062,2024-02-20 06:49:12.890000,44.6508,10.2003,19.5,2.7
2063,2024-02-20 06:56:25.830000,44.6577,10.1687,20.9,2.6
2064,2024-02-20 10:35:56.120000,44.6415,10.2168,19.1,2.5
2065,2024-02-20 11:02:18.630000,44.6697,10.1483,19.6,2.5
2066,2024-02-20 11:03:08.870000,44.6398,10.2037,20.1,3.2
2067,2024-02-20 11:12:35.390000,44.6592,10.1877,19.8,2.4
2068,2024-02-20 11:22:02.830000,44.6493,10.1905,20,2.4
2069,2024-02-20 11:32:03.020000,44.6592,10.1813,17,2.4
2070,2024-02-20 11:43:22.120000,44.6742,10.1803,22.8,2.3
2071,2024-02-20 13:46:39.260000,44.6358,10.156,20.9,3.8
2072,2024-02-20 13:57:05.350000,44.647,10.2142,20.9,2.1
2073,2024-02-20 14:42:45.240000,44.6423,10.2017,20.5,2.5
2074,2024-02-20 14:47:17.850000,44.6512,10.2087,11,2
2075,2024-02-20 15:11:26.300000,44.6602,10.1667,22.5,2.1
2076,2024-02-20 15:15:52.260000,44.6517,10.1832,21.9,2.3
2077,2024-02-20 15:26:57.860000,44.6588,10.1912,21.4,2.3
2078,2024-02-20 15:50:35.750000,44.6468,10.181,22.8,2.3
2079,2024-02-20 17:59:31.520000,44.6573,10.184,22.9,2.3
2080,2024-02-20 20:00:12.640000,44.6347,10.2048,20.5,3
2081,2024-02-20 20:00:50.210000,44.6703,10.1735,23.9,2.9
2082,2024-02-20 21:41:54.400000,44.6483,10.1858,20.3,2.3
2083,2024-02-20 23:32:35.750000,44.6302,10.065,23.2,2.1
2084,2024-02-21 00:53:42.770000,44.6808,10.1928,24.2,2.2
2085,2024-02-21 02:09:51.210000,44.6568,10.1402,18.6,2.7
2086,2024-02-21 02:19:31.330000,44.6422,10.2058,21.1,3.1
2087,2024-02-21 02:43:15.590000,44.6485,10.1753,19.5,2.1
2088,2024-02-21 03:08:21.290000,44.6515,10.1958,22.1,2
2089,2024-02-21 05:12:35.480000,44.6737,10.1785,26.1,2.4
2090,2024-02-21 08:42:47.980000,44.6472,10.1688,17.8,2.5
2091,2024-02-21 11:27:56.580000,44.6538,10.1855,19,2.3
2092,2024-02-21 17:59:07.390000,44.6418,10.1948,10.2,2.6
2093,2024-02-21 18:38:09.730000,44.6297,10.2033,17.4,2.6
2094,2024-02-21 23:48:46.680000,44.6515,10.1892,19.5,2.4
2095,2024-02-21 23:49:02.540000,44.6828,10.1762,22.2,2.2
2096,2024-02-21 23:49:18.080000,44.6467,10.176,20.7,2.2
2097,2024-02-21 23:49:51.370000,44.6787,10.18,21.4,2.5
2098,2024-02-22 15:04:54.800000,44.6445,10.1917,18.1,3
2099,2024-02-22 17:44:12.400000,44.6422,10.2005,20.3,2.7
2100,2024-02-22 20:25:04.570000,44.6467,10.219,19.3,2.6
2101,2024-02-23 10:11:41.460000,46.4565,14.3248,10,3.1
2102,2024-02-23 10:21:09.680000,46.4492,14.3397,10,2.7
2103,2024-02-23 13:04:05.780000,44.6445,10.2165,20.8,2.3
2104,2024-02-23 13:22:41.000000,44.6508,10.1678,19.6,2.4
2105,2024-02-23 15:47:35.490000,44.658,10.1528,19.3,2.4
2106,2024-02-23 16:50:20.120000,44.6612,10.1733,18.6,2.4
2107,2024-02-23 17:23:50.420000,44.642,10.2277,18.6,2.7
2108,2024-02-23 17:26:58.070000,44.6418,10.2198,19,2.6
2109,2024-02-23 19:11:48.700000,44.6433,10.1683,20.2,3.3
2110,2024-02-23 19:12:21.810000,44.636,10.1815,15.6,3.3
2111,2024-02-23 20:50:29.030000,44.669,10.1833,20.7,2.3
2112,2024-02-23 22:55:31.500000,44.6612,10.1758,21,2.3
2113,2024-02-24 00:37:59.980000,44.6498,10.233,21.6,2.4
2114,2024-02-24 00:45:41.330000,44.628,10.1632,22.7,2.9
2115,2024-02-24 08:57:57.610000,44.6507,10.1788,19.2,2.6
2116,2024-02-24 09:54:02.540000,44.659,10.1748,18.9,2.7
2117,2024-02-24 10:21:02.300000,44.6602,10.1698,22.1,2.3
2118,2024-02-24 10:57:54.060000,44.6232,10.1973,21.6,2.4
2119,2024-02-24 11:03:31.660000,44.6513,10.1837,19.5,2.4
2120,2024-02-24 11:53:52.850000,44.6575,10.1752,16.9,2.5
2121,2024-02-24 12:27:52.480000,44.6583,10.1542,20,2.6
2122,2024-02-25 10:08:09.020000,44.6483,10.217,19.8,2
2123,2024-02-25 14:38:45.410000,44.6833,10.1107,25.7,2.2
2124,2024-02-25 15:25:45.810000,44.6582,10.1822,20.6,2.2
2125,2024-02-25 15:43:22.020000,44.6707,10.1537,20.4,2.1
2126,2024-02-25 18:59:28.170000,44.6298,10.2143,10.6,3.1
2127,2024-02-25 23:43:42.950000,44.6455,10.2068,20.8,2.1
2128,2024-02-26 07:52:56.280000,44.683,10.1548,23.2,2.7
2129,2024-02-26 21:24:35.570000,44.6427,10.2242,18.8,2.7
2130,2024-03-27 21:19:37.900000,46.3500,12.8680,8.0,4.5
